시도,시군구,E9_총계,연도,월
강원도,동해시,197,2020,6
강원도,삼척시,166,2020,6
강원도,속초시,186,2020,6
강원도,양구군,84,2020,6
강원도,양양군,97,2020,6
강원도,영월군,35,2020,6
강원도,원주시,772,2020,6
강원도,인제군,131,2020,6
강원도,정선군,41,2020,6
강원도,철원군,443,2020,6
강원도,춘천시,272,2020,6
강원도,태백시,19,2020,6
강원도,평창군,95,2020,6
강원도,홍천군,433,2020,6
강원도,화천군,87,2020,6
강원도,횡성군,277,2020,6
경기도,가평군,119,2020,6
경기도,고양시 덕양구,618,2020,6
경기도,고양시 일산동구,1199,2020,6
경기도,고양시 일산서구,297,2020,6
경기도,과천시,7,2020,6
경기도,광명시,190,2020,6
경기도,광주시,6558,2020,6
경기도,구리시,281,2020,6
경기도,군포시,524,2020,6
경기도,김포시,11561,2020,6
경기도,남양주시,3136,2020,6
경기도,동두천시,550,2020,6
경기도,부천시,1959,2020,6
경기도,성남시 분당구,79,2020,6
경기도,성남시 수정구,134,2020,6
경기도,성남시 중원구,295,2020,6
경기도,수원시 권선구,331,2020,6
경기도,수원시 영통구,237,2020,6
경기도,수원시 장안구,16,2020,6
경기도,수원시 팔달구,68,2020,6
경기도,시흥시,6022,2020,6
경기도,안산시 단원구,5147,2020,6
경기도,안산시 상록구,468,2020,6
경기도,안성시,4502,2020,6
경기도,안양시 동안구,83,2020,6
경기도,안양시 만안구,173,2020,6
경기도,양주시,3918,2020,6
경기도,양평군,688,2020,6
경기도,여주시,1982,2020,6
경기도,연천군,475,2020,6
경기도,오산시,428,2020,6
경기도,용인시 기흥구,323,2020,6
경기도,용인시 수지구,73,2020,6
경기도,용인시 처인구,4322,2020,6
경기도,의왕시,248,2020,6
경기도,의정부시,199,2020,6
경기도,이천시,4142,2020,6
경기도,파주시,5976,2020,6
경기도,평택시,4596,2020,6
경기도,포천시,8402,2020,6
경기도,하남시,766,2020,6
경기도,화성시,20666,2020,6
경상남도,거제시,2875,2020,6
경상남도,거창군,184,2020,6
경상남도,고성군,753,2020,6
경상남도,김해시,8502,2020,6
경상남도,남해군,496,2020,6
경상남도,밀양시,1970,2020,6
경상남도,사천시,802,2020,6
경상남도,산청군,358,2020,6
경상남도,양산시,2450,2020,6
경상남도,의령군,480,2020,6
경상남도,진주시,1656,2020,6
경상남도,창녕군,1347,2020,6
경상남도,창원시 마산합포구,591,2020,6
경상남도,창원시 마산회원구,522,2020,6
경상남도,창원시 성산구,1402,2020,6
경상남도,창원시 의창구,1043,2020,6
경상남도,창원시 진해구,1084,2020,6
경상남도,통영시,1497,2020,6
경상남도,하동군,203,2020,6
경상남도,함안군,2229,2020,6
경상남도,함양군,166,2020,6
경상남도,합천군,331,2020,6
경상북도,경산시,1939,2020,6
경상북도,경주시,2521,2020,6
경상북도,고령군,1245,2020,6
경상북도,구미시,1653,2020,6
경상북도,군위군,359,2020,6
경상북도,김천시,855,2020,6
경상북도,문경시,174,2020,6
경상북도,봉화군,80,2020,6
경상북도,상주시,290,2020,6
경상북도,성주군,1168,2020,6
경상북도,안동시,338,2020,6
경상북도,영덕군,312,2020,6
경상북도,영양군,30,2020,6
경상북도,영주시,252,2020,6
경상북도,영천시,1662,2020,6
경상북도,예천군,187,2020,6
경상북도,울릉군,80,2020,6
경상북도,울진군,367,2020,6
경상북도,의성군,279,2020,6
경상북도,청도군,747,2020,6
경상북도,청송군,23,2020,6
경상북도,칠곡군,1882,2020,6
경상북도,포항시 남구,695,2020,6
경상북도,포항시 북구,351,2020,6
광주광역시,광산구,3066,2020,6
광주광역시,남구,64,2020,6
광주광역시,동구,21,2020,6
광주광역시,북구,401,2020,6
광주광역시,서구,201,2020,6
대구광역시,남구,5,2020,6
대구광역시,달서구,2495,2020,6
대구광역시,달성군,2234,2020,6
대구광역시,동구,87,2020,6
대구광역시,북구,664,2020,6
대구광역시,서구,568,2020,6
대구광역시,수성구,34,2020,6
대구광역시,중구,30,2020,6
대전광역시,대덕구,570,2020,6
대전광역시,동구,117,2020,6
대전광역시,서구,45,2020,6
대전광역시,유성구,162,2020,6
대전광역시,중구,39,2020,6
부산광역시,강서구,3606,2020,6
부산광역시,금정구,116,2020,6
부산광역시,기장군,874,2020,6
부산광역시,남구,41,2020,6
부산광역시,동구,6,2020,6
부산광역시,동래구,20,2020,6
부산광역시,부산진구,40,2020,6
부산광역시,북구,9,2020,6
부산광역시,사상구,940,2020,6
부산광역시,사하구,1495,2020,6
부산광역시,서구,68,2020,6
부산광역시,수영구,25,2020,6
부산광역시,연제구,25,2020,6
부산광역시,영도구,98,2020,6
부산광역시,중구,3,2020,6
부산광역시,해운대구,105,2020,6
서울특별시,강남구,257,2020,6
서울특별시,강동구,190,2020,6
서울특별시,강북구,36,2020,6
서울특별시,강서구,178,2020,6
서울특별시,관악구,179,2020,6
서울특별시,광진구,68,2020,6
서울특별시,구로구,213,2020,6
서울특별시,금천구,345,2020,6
서울특별시,노원구,20,2020,6
서울특별시,도봉구,210,2020,6
서울특별시,동대문구,116,2020,6
서울특별시,동작구,38,2020,6
서울특별시,마포구,42,2020,6
서울특별시,서대문구,28,2020,6
서울특별시,서초구,110,2020,6
서울특별시,성동구,303,2020,6
서울특별시,성북구,98,2020,6
서울특별시,송파구,148,2020,6
서울특별시,양천구,126,2020,6
서울특별시,영등포구,363,2020,6
서울특별시,용산구,66,2020,6
서울특별시,은평구,36,2020,6
서울특별시,종로구,57,2020,6
서울특별시,중구,97,2020,6
서울특별시,중랑구,97,2020,6
울산광역시,남구,244,2020,6
울산광역시,동구,843,2020,6
울산광역시,북구,835,2020,6
울산광역시,울주군,2458,2020,6
울산광역시,중구,35,2020,6
인천광역시,강화군,467,2020,6
인천광역시,계양구,435,2020,6
인천광역시,남구,9,2020,6
인천광역시,남동구,4687,2020,6
인천광역시,동구,224,2020,6
인천광역시,미추홀구,603,2020,6
인천광역시,부평구,580,2020,6
인천광역시,서구,5244,2020,6
인천광역시,연수구,271,2020,6
인천광역시,옹진군,153,2020,6
인천광역시,중구,248,2020,6
전라남도,강진군,181,2020,6
전라남도,고흥군,615,2020,6
전라남도,곡성군,156,2020,6
전라남도,광양시,398,2020,6
전라남도,구례군,49,2020,6
전라남도,나주시,1135,2020,6
전라남도,담양군,677,2020,6
전라남도,목포시,316,2020,6
전라남도,무안군,612,2020,6
전라남도,보성군,179,2020,6
전라남도,순천시,347,2020,6
전라남도,신안군,448,2020,6
전라남도,여수시,1121,2020,6
전라남도,영광군,393,2020,6
전라남도,영암군,2187,2020,6
전라남도,완도군,1651,2020,6
전라남도,장성군,612,2020,6
전라남도,장흥군,271,2020,6
전라남도,진도군,1119,2020,6
전라남도,함평군,416,2020,6
전라남도,해남군,793,2020,6
전라남도,화순군,361,2020,6
전라북도,고창군,429,2020,6
전라북도,군산시,1909,2020,6
전라북도,김제시,1225,2020,6
전라북도,남원시,264,2020,6
전라북도,무주군,28,2020,6
전라북도,부안군,356,2020,6
전라북도,순창군,127,2020,6
전라북도,완주군,976,2020,6
전라북도,익산시,1394,2020,6
전라북도,임실군,91,2020,6
전라북도,장수군,171,2020,6
전라북도,전주시 덕진구,408,2020,6
전라북도,전주시 완산구,160,2020,6
전라북도,정읍시,970,2020,6
전라북도,진안군,117,2020,6
제주특별자치도,서귀포시,1491,2020,6
제주특별자치도,제주시,2049,2020,6
충청남도,계룡시,50,2020,6
충청남도,공주시,637,2020,6
충청남도,금산군,953,2020,6
충청남도,논산시,2043,2020,6
충청남도,당진시,2065,2020,6
충청남도,보령시,1291,2020,6
충청남도,부여군,635,2020,6
충청남도,서산시,718,2020,6
충청남도,서천군,665,2020,6
충청남도,아산시,4271,2020,6
충청남도,예산군,1109,2020,6
충청남도,천안시 동남구,1801,2020,6
충청남도,천안시 서북구,2741,2020,6
충청남도,청양군,321,2020,6
충청남도,태안군,401,2020,6
충청남도,홍성군,1134,2020,6
충청북도,괴산군,406,2020,6
충청북도,단양군,47,2020,6
충청북도,보은군,203,2020,6
충청북도,영동군,191,2020,6
충청북도,옥천군,336,2020,6
충청북도,음성군,5228,2020,6
충청북도,제천시,327,2020,6
충청북도,증평군,236,2020,6
충청북도,진천군,2546,2020,6
충청북도,청주시 상당구,173,2020,6
충청북도,청주시 서원구,308,2020,6
충청북도,청주시 청원구,1070,2020,6
충청북도,청주시 흥덕구,868,2020,6
충청북도,충주시,1952,2020,6
충청북도,충주시,2011,2020,6
강원도,강릉시,343,2020,9
강원도,고성군,141,2020,9
강원도,동해시,321,2020,9
강원도,삼척시,160,2020,9
강원도,속초시,185,2020,9
강원도,양구군,78,2020,9
강원도,양양군,94,2020,9
강원도,영월군,36,2020,9
강원도,원주시,753,2020,9
강원도,인제군,123,2020,9
강원도,정선군,40,2020,9
강원도,철원군,432,2020,9
강원도,춘천시,250,2020,9
강원도,태백시,18,2020,9
강원도,평창군,96,2020,9
강원도,홍천군,410,2020,9
강원도,화천군,88,2020,9
강원도,횡성군,272,2020,9
경기도,가평군,114,2020,9
경기도,고양시 덕양구,574,2020,9
경기도,고양시 일산동구,1148,2020,9
경기도,고양시 일산서구,292,2020,9
경기도,과천시,7,2020,9
경기도,광명시,177,2020,9
경기도,광주시,6236,2020,9
경기도,구리시,274,2020,9
경기도,군포시,511,2020,9
경기도,김포시,11047,2020,9
경기도,남양주시,3038,2020,9
경기도,동두천시,511,2020,9
경기도,부천시,1850,2020,9
경기도,성남시 분당구,78,2020,9
경기도,성남시 수정구,125,2020,9
경기도,성남시 중원구,264,2020,9
경기도,수원시 권선구,314,2020,9
경기도,수원시 영통구,205,2020,9
경기도,수원시 장안구,15,2020,9
경기도,수원시 팔달구,53,2020,9
경기도,시흥시,5826,2020,9
경기도,안산시 단원구,4906,2020,9
경기도,안산시 상록구,450,2020,9
경기도,안성시,4359,2020,9
경기도,안양시 동안구,80,2020,9
경기도,안양시 만안구,168,2020,9
경기도,양주시,3705,2020,9
경기도,양평군,659,2020,9
경기도,여주시,1945,2020,9
경기도,연천군,444,2020,9
경기도,오산시,445,2020,9
경기도,용인시 기흥구,293,2020,9
경기도,용인시 수지구,74,2020,9
경기도,용인시 처인구,4170,2020,9
경기도,의왕시,230,2020,9
경기도,의정부시,194,2020,9
경기도,이천시,4072,2020,9
경기도,파주시,5686,2020,9
경기도,평택시,4396,2020,9
경기도,포천시,8033,2020,9
경기도,하남시,709,2020,9
경기도,화성시,19766,2020,9
경상남도,거제시,2588,2020,9
경상남도,거창군,166,2020,9
경상남도,고성군,713,2020,9
경상남도,김해시,8029,2020,9
경상남도,남해군,479,2020,9
경상남도,밀양시,1878,2020,9
경상남도,사천시,756,2020,9
경상남도,산청군,351,2020,9
경상남도,양산시,2317,2020,9
경상남도,의령군,467,2020,9
경상남도,진주시,1588,2020,9
경상남도,창녕군,1266,2020,9
경상남도,창원시 마산합포구,563,2020,9
경상남도,창원시 마산회원구,462,2020,9
경상남도,창원시 성산구,1305,2020,9
경상남도,창원시 의창구,956,2020,9
경상남도,창원시 진해구,1035,2020,9
경상남도,통영시,1416,2020,9
경상남도,하동군,196,2020,9
경상남도,함안군,2104,2020,9
경상남도,함양군,156,2020,9
경상남도,합천군,338,2020,9
경상북도,경산시,1818,2020,9
경상북도,경주시,2428,2020,9
경상북도,고령군,1168,2020,9
경상북도,구미시,1618,2020,9
경상북도,군위군,353,2020,9
경상북도,김천시,821,2020,9
경상북도,문경시,165,2020,9
경상북도,봉화군,73,2020,9
경상북도,상주시,293,2020,9
경상북도,성주군,1119,2020,9
경상북도,안동시,329,2020,9
경상북도,영덕군,314,2020,9
경상북도,영양군,30,2020,9
경상북도,영주시,243,2020,9
경상북도,영천시,1592,2020,9
경상북도,예천군,178,2020,9
경상북도,울릉군,91,2020,9
경상북도,울진군,354,2020,9
경상북도,의성군,271,2020,9
경상북도,청도군,727,2020,9
경상북도,청송군,22,2020,9
경상북도,칠곡군,1799,2020,9
경상북도,포항시 남구,686,2020,9
경상북도,포항시 북구,362,2020,9
광주광역시,광산구,2924,2020,9
광주광역시,남구,54,2020,9
광주광역시,동구,16,2020,9
광주광역시,북구,395,2020,9
광주광역시,서구,178,2020,9
대구광역시,남구,4,2020,9
대구광역시,달서구,2385,2020,9
대구광역시,달성군,2104,2020,9
대구광역시,동구,75,2020,9
대구광역시,북구,628,2020,9
대구광역시,서구,535,2020,9
대구광역시,수성구,33,2020,9
대구광역시,중구,29,2020,9
대전광역시,대덕구,543,2020,9
대전광역시,동구,119,2020,9
대전광역시,서구,45,2020,9
대전광역시,유성구,173,2020,9
대전광역시,중구,38,2020,9
부산광역시,강서구,3374,2020,9
부산광역시,금정구,102,2020,9
부산광역시,기장군,825,2020,9
부산광역시,남구,37,2020,9
부산광역시,동구,6,2020,9
부산광역시,동래구,20,2020,9
부산광역시,부산진구,39,2020,9
부산광역시,북구,11,2020,9
부산광역시,사상구,872,2020,9
부산광역시,사하구,1453,2020,9
부산광역시,서구,65,2020,9
부산광역시,수영구,22,2020,9
부산광역시,연제구,26,2020,9
부산광역시,영도구,87,2020,9
부산광역시,중구,2,2020,9
부산광역시,해운대구,92,2020,9
서울특별시,강남구,274,2020,9
서울특별시,강동구,193,2020,9
서울특별시,강북구,33,2020,9
서울특별시,강서구,209,2020,9
서울특별시,관악구,198,2020,9
서울특별시,광진구,72,2020,9
서울특별시,구로구,206,2020,9
서울특별시,금천구,330,2020,9
서울특별시,노원구,20,2020,9
서울특별시,도봉구,178,2020,9
서울특별시,동대문구,113,2020,9
서울특별시,동작구,25,2020,9
서울특별시,마포구,41,2020,9
서울특별시,서대문구,28,2020,9
서울특별시,서초구,107,2020,9
서울특별시,성동구,288,2020,9
서울특별시,성북구,96,2020,9
서울특별시,송파구,148,2020,9
서울특별시,양천구,111,2020,9
서울특별시,영등포구,336,2020,9
서울특별시,용산구,67,2020,9
서울특별시,은평구,40,2020,9
서울특별시,종로구,51,2020,9
서울특별시,중구,91,2020,9
서울특별시,중랑구,95,2020,9
울산광역시,남구,239,2020,9
울산광역시,동구,792,2020,9
울산광역시,북구,811,2020,9
울산광역시,울주군,2315,2020,9
울산광역시,중구,36,2020,9
인천광역시,강화군,468,2020,9
인천광역시,계양구,396,2020,9
인천광역시,남구,9,2020,9
인천광역시,남동구,4474,2020,9
인천광역시,동구,208,2020,9
인천광역시,미추홀구,553,2020,9
인천광역시,부평구,547,2020,9
인천광역시,서구,4919,2020,9
인천광역시,연수구,282,2020,9
인천광역시,옹진군,151,2020,9
인천광역시,중구,253,2020,9
전라남도,강진군,187,2020,9
전라남도,고흥군,597,2020,9
전라남도,곡성군,153,2020,9
전라남도,광양시,364,2020,9
전라남도,구례군,49,2020,9
전라남도,나주시,1098,2020,9
전라남도,담양군,637,2020,9
전라남도,목포시,308,2020,9
전라남도,무안군,580,2020,9
전라남도,보성군,176,2020,9
