sido,sigungu,yyyymm,value,year,month
충청남도,예산군,202409,1533,2024,9
충청남도,예산군,202412,1540,2024,12
충청남도,예산군,202503,1526,2025,3
충청남도,예산군,202506,1590,2025,6
충청남도,천안시,200906,3091,2009,6
충청남도,천안시,200912,3279,2009,12
충청남도,천안시,201006,3966,2010,6
충청남도,천안시,201012,4401,2010,12
충청남도,천안시,201106,4769,2011,6
충청남도,천안시,201112,4781,2011,12
충청남도,천안시,201206,4811,2012,6
충청남도,천안시,201212,4470,2012,12
충청남도,천안시,201303,9064,2013,3
충청남도,천안시,201306,4664,2013,6
충청남도,천안시,201309,4656,2013,9
충청남도,천안시,201312,4814,2013,12
충청남도,천안시,201403,4875,2014,3
충청남도,천안시,201406,4931,2014,6
충청남도,천안시,201409,4925,2014,9
충청남도,천안시,201412,5046,2014,12
충청남도,천안시,201503,5025,2015,3
충청남도,천안시,201506,5038,2015,6
충청남도,천안시,201509,5024,2015,9
충청남도,천안시,201512,4999,2015,12
충청남도,천안시,201603,4821,2016,3
충청남도,천안시,201606,4792,2016,6
충청남도,천안시,201609,4959,2016,9
충청남도,천안시,201612,5087,2016,12
충청남도,천안시,201703,4798,2017,3
충청남도,천안시,201706,4999,2017,6
충청남도,천안시,201709,5154,2017,9
충청남도,천안시,201712,5229,2017,12
충청남도,천안시,201803,5116,2018,3
충청남도,천안시,201806,5113,2018,6
충청남도,천안시,201809,5167,2018,9
충청남도,천안시,201812,5182,2018,12
충청남도,천안시,201903,5050,2019,3
충청남도,천안시,201906,5007,2019,6
충청남도,천안시,201909,4940,2019,9
충청남도,천안시,201912,4866,2019,12
충청남도,천안시,202003,4688,2020,3
충청남도,천안시,202006,4542,2020,6
충청남도,천안시,202009,4381,2020,9
충청남도,천안시,202012,4196,2020,12
충청남도,천안시,202103,4006,2021,3
충청남도,천안시,202106,3941,2021,6
충청남도,천안시,202109,3975,2021,9
충청남도,천안시,202112,4035,2021,12
충청남도,천안시,202203,4084,2022,3
충청남도,천안시,202206,4135,2022,6
충청남도,천안시,202209,4301,2022,9
충청남도,천안시,202212,4767,2022,12
충청남도,천안시,202303,5016,2023,3
충청남도,천안시,202306,5279,2023,6
충청남도,천안시,202309,5487,2023,9
충청남도,천안시,202312,5614,2023,12
충청남도,천안시,202403,5983,2024,3
충청남도,천안시,202406,6036,2024,6
충청남도,천안시,202409,6242,2024,9
충청남도,천안시,202412,6309,2024,12
충청남도,천안시,202503,6354,2025,3
충청남도,천안시,202506,6400,2025,6
충청남도,청양군,200906,146,2009,6
충청남도,청양군,200912,137,2009,12
충청남도,청양군,201006,152,2010,6
충청남도,청양군,201012,151,2010,12
충청남도,청양군,201106,166,2011,6
충청남도,청양군,201112,182,2011,12
충청남도,청양군,201206,184,2012,6
충청남도,청양군,201212,179,2012,12
충청남도,청양군,201303,356,2013,3
충청남도,청양군,201306,177,2013,6
충청남도,청양군,201309,180,2013,9
충청남도,청양군,201312,181,2013,12
충청남도,청양군,201403,180,2014,3
충청남도,청양군,201406,186,2014,6
충청남도,청양군,201409,216,2014,9
충청남도,청양군,201412,217,2014,12
충청남도,청양군,201503,215,2015,3
충청남도,청양군,201506,242,2015,6
충청남도,청양군,201509,262,2015,9
충청남도,청양군,201512,263,2015,12
충청남도,청양군,201603,251,2016,3
충청남도,청양군,201606,260,2016,6
충청남도,청양군,201609,276,2016,9
충청남도,청양군,201612,270,2016,12
충청남도,청양군,201703,263,2017,3
충청남도,청양군,201706,257,2017,6
충청남도,청양군,201709,284,2017,9
충청남도,청양군,201712,277,2017,12
충청남도,청양군,201803,269,2018,3
충청남도,청양군,201806,280,2018,6
충청남도,청양군,201809,302,2018,9
충청남도,청양군,201812,305,2018,12
충청남도,청양군,201903,306,2019,3
충청남도,청양군,201906,310,2019,6
충청남도,청양군,201909,320,2019,9
충청남도,청양군,201912,327,2019,12
충청남도,청양군,202003,316,2020,3
충청남도,청양군,202006,321,2020,6
충청남도,청양군,202009,318,2020,9
충청남도,청양군,202012,311,2020,12
충청남도,청양군,202103,297,2021,3
충청남도,청양군,202106,294,2021,6
충청남도,청양군,202109,317,2021,9
충청남도,청양군,202112,339,2021,12
충청남도,청양군,202203,348,2022,3
충청남도,청양군,202206,372,2022,6
충청남도,청양군,202209,369,2022,9
충청남도,청양군,202212,405,2022,12
충청남도,청양군,202303,441,2023,3
충청남도,청양군,202306,453,2023,6
충청남도,청양군,202309,464,2023,9
충청남도,청양군,202312,486,2023,12
충청남도,청양군,202403,504,2024,3
충청남도,청양군,202406,509,2024,6
충청남도,청양군,202409,534,2024,9
충청남도,청양군,202412,510,2024,12
충청남도,청양군,202503,489,2025,3
충청남도,청양군,202506,492,2025,6
충청남도,태안군,200906,70,2009,6
충청남도,태안군,200912,85,2009,12
충청남도,태안군,201006,97,2010,6
충청남도,태안군,201012,104,2010,12
충청남도,태안군,201106,131,2011,6
충청남도,태안군,201112,155,2011,12
충청남도,태안군,201206,174,2012,6
충청남도,태안군,201212,192,2012,12
충청남도,태안군,201303,390,2013,3
충청남도,태안군,201306,199,2013,6
충청남도,태안군,201309,215,2013,9
충청남도,태안군,201312,204,2013,12
충청남도,태안군,201403,204,2014,3
충청남도,태안군,201406,237,2014,6
충청남도,태안군,201409,252,2014,9
충청남도,태안군,201412,257,2014,12
충청남도,태안군,201503,239,2015,3
충청남도,태안군,201506,294,2015,6
충청남도,태안군,201509,306,2015,9
충청남도,태안군,201512,306,2015,12
충청남도,태안군,201603,294,2016,3
충청남도,태안군,201606,321,2016,6
충청남도,태안군,201609,328,2016,9
충청남도,태안군,201612,327,2016,12
충청남도,태안군,201703,352,2017,3
충청남도,태안군,201706,367,2017,6
충청남도,태안군,201709,374,2017,9
충청남도,태안군,201712,374,2017,12
충청남도,태안군,201803,371,2018,3
충청남도,태안군,201806,363,2018,6
충청남도,태안군,201809,372,2018,9
충청남도,태안군,201812,364,2018,12
충청남도,태안군,201903,357,2019,3
충청남도,태안군,201906,376,2019,6
충청남도,태안군,201909,399,2019,9
충청남도,태안군,201912,401,2019,12
충청남도,태안군,202003,414,2020,3
충청남도,태안군,202006,401,2020,6
충청남도,태안군,202009,393,2020,9
충청남도,태안군,202012,383,2020,12
충청남도,태안군,202103,367,2021,3
충청남도,태안군,202106,354,2021,6
충청남도,태안군,202109,361,2021,9
충청남도,태안군,202112,356,2021,12
충청남도,태안군,202203,372,2022,3
충청남도,태안군,202206,374,2022,6
충청남도,태안군,202209,469,2022,9
충청남도,태안군,202212,516,2022,12
충청남도,태안군,202303,568,2023,3
충청남도,태안군,202306,629,2023,6
충청남도,태안군,202309,678,2023,9
