time,region,export_cnt,export_val,import_cnt,import_val,trade_balance,year,month,file_year
2008-02-01,경기도 평택시,9155,905682,5235,1090190,-184508,2008,2,2008
2008-02-01,경기도 포천군,1090,24047,740,14195,9852,2008,2,2008
2008-02-01,경기도 하남시,736,11874,1087,21880,-10006,2008,2,2008
2008-02-01,경기도 화성시,8259,576396,8428,320424,255972,2008,2,2008
2008-02-01,경상남도 거제시,312,1235959,2013,428215,807745,2008,2,2008
2008-02-01,경상남도 거창군,66,1928,32,5026,-3098,2008,2,2008
2008-02-01,경상남도 고성군,38,964,45,66971,-66007,2008,2,2008
2008-02-01,경상남도 김해시,4963,187063,3710,150557,36506,2008,2,2008
2008-02-01,경상남도 남해군,7,64,14,24,40,2008,2,2008
2008-02-01,경상남도 밀양시,189,9220,164,6903,2318,2008,2,2008
2008-02-01,경기도 성남시,5422,145882,13122,276906,-131023,2008,2,2008
2008-02-01,경상남도 사천시,1150,54333,1494,55011,-677,2008,2,2008
2008-02-01,경기도 부천시,6846,135890,5200,124316,11574,2008,2,2008
2008-02-01,경기도 남양주시,565,9376,1400,23742,-14366,2008,2,2008
2008-02-01,강원특별자치도 고성군,11,199,5,82,117,2008,2,2008
2008-02-01,강원특별자치도 동해시,59,17540,134,17191,349,2008,2,2008
2008-02-01,강원특별자치도 삼척시,8,3277,12,388,2888,2008,2,2008
2008-02-01,강원특별자치도 속초시,229,4594,33,323,4272,2008,2,2008
2008-02-01,강원특별자치도 양구군,1,0,2,0,0,2008,2,2008
2008-02-01,강원특별자치도 양양군,25,745,18,141,604,2008,2,2008
2008-02-01,강원특별자치도 영월군,1,10,8,26,-16,2008,2,2008
2008-02-01,강원특별자치도 원주시,832,35162,1033,29924,5238,2008,2,2008
2008-02-01,강원특별자치도 인제군,0,0,7,15,-15,2008,2,2008
2008-02-01,강원특별자치도 정선군,8,1058,21,668,391,2008,2,2008
2008-02-01,강원특별자치도 철원군,14,656,10,43,614,2008,2,2008
2008-02-01,강원특별자치도 춘천시,129,2213,223,2557,-344,2008,2,2008
2008-02-01,강원특별자치도 태백시,1,23,17,4021,-3998,2008,2,2008
2008-02-01,강원특별자치도 평창군,28,421,44,789,-368,2008,2,2008
2008-02-01,강원특별자치도 홍천군,342,11621,210,4568,7053,2008,2,2008
2008-02-01,강원특별자치도 화천군,9,57,8,50,7,2008,2,2008
2008-02-01,강원특별자치도 횡성군,65,1693,108,7529,-5836,2008,2,2008
2008-02-01,경기도 가평군,17,250,29,236,14,2008,2,2008
2008-02-01,경기도 고양시,2064,40261,4780,80366,-40105,2008,2,2008
2008-02-01,경기도 과천시,406,10989,548,61997,-51008,2008,2,2008
2008-02-01,경기도 광명시,525,208741,970,17700,191041,2008,2,2008
2008-02-01,경기도 광주시,1671,30576,2683,61292,-30716,2008,2,2008
2008-02-01,경기도 구리시,195,7065,522,6970,95,2008,2,2008
2008-02-01,경기도 군포시,2273,57277,2677,71716,-14439,2008,2,2008
2008-02-01,경기도 김포시,2615,130846,2440,104272,26573,2008,2,2008
2008-02-01,경기도 동두천시,200,5411,188,4544,868,2008,2,2008
2008-02-01,경상남도 산청군,38,700,18,254,446,2008,2,2008
2008-02-01,강원특별자치도 강릉시,97,7840,141,14112,-6273,2008,2,2008
2008-02-01,경상남도 양산시,3746,141512,2198,114587,26925,2008,2,2008
2008-02-01,경상북도 청송군,2,3,5,24,-20,2008,2,2008
2008-02-01,경상북도 칠곡군,1007,38807,522,13548,25259,2008,2,2008
2008-02-01,경상북도 포항시,3797,665872,1565,715130,-49258,2008,2,2008
2008-02-01,광주광역시 광산구,6363,303573,3582,133744,169828,2008,2,2008
2008-02-01,광주광역시 남구,7,147,110,1833,-1686,2008,2,2008
2008-02-01,광주광역시 동구,10,150,121,2103,-1954,2008,2,2008
2008-02-01,광주광역시 북구,2266,216500,2509,270743,-54244,2008,2,2008
2008-02-01,광주광역시 서구,152,184780,394,12816,171964,2008,2,2008
2008-02-01,대구광역시 남구,58,575,228,2743,-2168,2008,2,2008
2008-02-01,대구광역시 달서구,4289,151002,2173,91136,59866,2008,2,2008
2008-02-01,대구광역시 달성군,2050,91078,1515,70467,20611,2008,2,2008
2008-02-01,대구광역시 동구,323,11670,315,6758,4912,2008,2,2008
2008-02-01,대구광역시 북구,1409,29434,1215,29205,229,2008,2,2008
2008-02-01,대구광역시 서구,2535,45395,506,14651,30744,2008,2,2008
2008-02-01,대구광역시 수성구,99,3101,417,5384,-2282,2008,2,2008
2008-02-01,대구광역시 중구,110,2749,471,11057,-8308,2008,2,2008
2008-02-01,대전광역시 대덕구,2912,150999,2601,140155,10844,2008,2,2008
2008-02-01,대전광역시 동구,183,4050,557,3724,326,2008,2,2008
2008-02-01,대전광역시 서구,153,3756,707,9311,-5555,2008,2,2008
2008-02-01,대전광역시 유성구,2055,46406,1634,40905,5501,2008,2,2008
2008-02-01,대전광역시 중구,524,6606,315,17179,-10574,2008,2,2008
2008-02-01,부산광역시 강서구,5130,212776,3720,303796,-91020,2008,2,2008
2008-02-01,부산광역시 금정구,785,17521,806,20368,-2847,2008,2,2008
2008-02-01,부산광역시 기장군,835,24245,1081,114038,-89793,2008,2,2008
2008-02-01,부산광역시 남구,719,66044,861,60148,5897,2008,2,2008
2008-02-01,경상북도 청도군,86,2669,39,1379,1290,2008,2,2008
2008-02-01,경상북도 의성군,119,2284,32,765,1519,2008,2,2008
2008-02-01,부산광역시 동래구,184,4022,425,9137,-5115,2008,2,2008
2008-02-01,경상북도 울릉군,322,12030,1695,75678,-63648,2008,2,2008
2008-02-01,경상북도 울진군,56,1788,154,7974,-6186,2008,2,2008
2008-02-01,경상남도 의령군,119,5516,33,2149,3367,2008,2,2008
2008-02-01,경상남도 진주시,1049,41859,486,37228,4631,2008,2,2008
2008-02-01,경상남도 창녕군,209,13288,152,3391,9897,2008,2,2008
2008-02-01,경상남도 창원시,15142,1379670,13391,778029,601640,2008,2,2008
2008-02-01,경상남도 통영시,399,165110,462,470603,-305493,2008,2,2008
2008-02-01,경상남도 하동군,1,4,14,65742,-65738,2008,2,2008
2008-02-01,경상남도 함양군,65,2152,14,263,1889,2008,2,2008
2008-02-01,경상남도 합천군,44,163,18,663,-501,2008,2,2008
2008-02-01,경상북도 경산시,1697,59467,955,41834,17632,2008,2,2008
2008-02-01,경상북도 경주시,1120,96938,733,21807,75131,2008,2,2008
2008-02-01,경상북도 고령군,158,4731,131,3300,1431,2008,2,2008
2008-02-01,경상남도 함안군,575,27819,463,29600,-1781,2008,2,2008
2008-02-01,경상북도 군위군,90,4154,28,707,3447,2008,2,2008
2008-02-01,경상북도 구미시,33100,2775298,6401,460342,2314956,2008,2,2008
2008-02-01,경상북도 영천시,484,31444,191,8482,22962,2008,2,2008
2008-02-01,경상북도 영주시,176,21705,161,24465,-2760,2008,2,2008
2008-02-01,경상북도 영양군,1,12,4,83,-70,2008,2,2008
2008-02-01,경상북도 안동시,16,365,84,9643,-9278,2008,2,2008
2008-02-01,경상북도 영덕군,22,906,9,155,751,2008,2,2008
2008-02-01,경상북도 예천군,30,516,10,40,476,2008,2,2008
2008-02-01,경상북도 상주시,48,2330,78,2262,68,2008,2,2008
2008-02-01,경상북도 봉화군,106,33325,21,21999,11326,2008,2,2008
2008-02-01,경상북도 문경시,67,2918,87,582,2335,2008,2,2008
2008-02-01,경상북도 김천시,1211,60776,532,20422,40354,2008,2,2008
2008-02-01,경상북도 성주군,147,5239,78,2197,3042,2008,2,2008
2008-03-01,울산광역시 울주군,3280,1376878,1948,2312483,-935605,2008,3,2008
2008-03-01,인천광역시 강화군,45,542,53,1042,-499,2008,3,2008
2008-03-01,울산광역시 중구,76,6033,198,5273,760,2008,3,2008
2008-03-01,울산광역시 북구,4897,1549420,2087,151432,1397989,2008,3,2008
2008-03-01,서울특별시 종로구,2915,52556,8084,352695,-300139,2008,3,2008
2008-03-01,울산광역시 남구,8638,2363887,2422,2998613,-634726,2008,3,2008
2008-03-01,세종특별자치시,605,21590,615,24784,-3194,2008,3,2008
2008-03-01,서울특별시 중랑구,660,16632,1205,12763,3869,2008,3,2008
2008-03-01,서울특별시 중구,17728,445572,22974,752615,-307043,2008,3,2008
2008-03-01,인천광역시 계양구,3057,100173,1895,59111,41062,2008,3,2008
2008-03-01,울산광역시 동구,1630,1096360,3626,327948,768412,2008,3,2008
2008-03-01,인천광역시 남동구,8603,243935,5943,881612,-637677,2008,3,2008
2008-03-01,전라남도 구례군,0,0,6,466,-466,2008,3,2008
2008-03-01,인천광역시 미추홀구,1633,58513,1908,123378,-64865,2008,3,2008
2008-03-01,인천광역시 부평구,4816,706539,4703,205624,500915,2008,3,2008
2008-03-01,인천광역시 서구,4989,250165,4792,672901,-422736,2008,3,2008
2008-03-01,인천광역시 연수구,392,11274,656,31092,-19819,2008,3,2008
2008-03-01,인천광역시 옹진군,3,8,10,45304,-45296,2008,3,2008
2008-03-01,인천광역시 중구,3725,98869,4064,249204,-150334,2008,3,2008
2008-03-01,전라남도 강진군,4,88,19,1911,-1823,2008,3,2008
2008-03-01,전라남도 고흥군,85,2433,13,351,2082,2008,3,2008
2008-03-01,전라남도 곡성군,20,336,38,2100,-1764,2008,3,2008
2008-03-01,전라남도 광양시,1207,243713,545,373391,-129677,2008,3,2008
2008-03-01,서울특별시 은평구,325,4661,1213,16675,-12014,2008,3,2008
2008-03-01,인천광역시 동구,2214,339209,2860,209714,129495,2008,3,2008
2008-03-01,서울특별시 용산구,2452,45194,9595,325863,-280669,2008,3,2008
2008-03-01,서울특별시 금천구,8034,185157,12565,296078,-110920,2008,3,2008
2008-03-01,서울특별시 양천구,1303,29360,2978,51663,-22303,2008,3,2008
2008-03-01,부산광역시 사상구,4407,130472,3387,199351,-68879,2008,3,2008
2008-03-01,부산광역시 사하구,4084,113829,2773,169515,-55687,2008,3,2008
2008-03-01,부산광역시 서구,787,35707,1500,59885,-24178,2008,3,2008
2008-03-01,부산광역시 수영구,561,18471,600,14810,3662,2008,3,2008
2008-03-01,부산광역시 연제구,294,6965,496,17107,-10141,2008,3,2008
2008-03-01,부산광역시 영도구,1901,181814,800,54205,127609,2008,3,2008
2008-03-01,부산광역시 중구,1390,31083,1606,41275,-10192,2008,3,2008
2008-03-01,부산광역시 해운대구,1204,23510,1400,22948,562,2008,3,2008
2008-03-01,서울특별시 강남구,14741,653819,56270,2433299,-1779480,2008,3,2008
2008-03-01,서울특별시 강동구,1920,34410,3280,53910,-19500,2008,3,2008
2008-03-01,서울특별시 강북구,419,7607,709,9069,-1462,2008,3,2008
2008-03-01,서울특별시 강서구,2894,75323,6016,156577,-81253,2008,3,2008
2008-03-01,서울특별시 영등포구,6796,428660,31484,1323074,-894415,2008,3,2008
2008-03-01,서울특별시 관악구,888,18934,2356,23121,-4187,2008,3,2008
2008-03-01,서울특별시 구로구,4476,91625,13065,212752,-121127,2008,3,2008
2008-03-01,전라남도 나주시,502,11281,131,12383,-1102,2008,3,2008
2008-03-01,서울특별시 노원구,827,17173,1519,17764,-591,2008,3,2008
2008-03-01,서울특별시 도봉구,448,8024,718,7032,992,2008,3,2008
2008-03-01,서울특별시 동대문구,2904,46654,3506,45302,1352,2008,3,2008
2008-03-01,서울특별시 동작구,622,21575,3083,97479,-75904,2008,3,2008
2008-03-01,서울특별시 마포구,3243,78639,7482,205570,-126931,2008,3,2008
2008-03-01,서울특별시 서대문구,648,16303,1678,37086,-20783,2008,3,2008
2008-03-01,서울특별시 서초구,5543,159733,20859,572229,-412496,2008,3,2008
2008-03-01,서울특별시 성동구,5526,158987,6110,153095,5892,2008,3,2008
2008-03-01,서울특별시 성북구,621,11471,1971,38600,-27129,2008,3,2008
2008-03-01,서울특별시 송파구,3924,104257,10286,208170,-103913,2008,3,2008
2008-03-01,서울특별시 광진구,2002,36143,2732,56550,-20407,2008,3,2008
2008-03-01,전라남도 담양군,120,2453,111,3326,-873,2008,3,2008
2008-03-01,전라남도 함평군,17,111,29,1957,-1846,2008,3,2008
2008-03-01,전라남도 무안군,15,469,36,484,-15,2008,3,2008
2008-03-01,충청남도 공주시,229,9338,388,14055,-4716,2008,3,2008
2008-03-01,충청남도 금산군,137,5401,155,4395,1005,2008,3,2008
2008-03-01,충청남도 논산시,189,5887,218,18958,-13071,2008,3,2008
2008-03-01,충청남도 당진시,941,127645,785,311480,-183836,2008,3,2008
2008-03-01,충청남도 보령시,83,1657,197,74183,-72526,2008,3,2008
2008-03-01,충청남도 부여군,52,6775,69,4497,2278,2008,3,2008
2008-03-01,충청남도 서산시,1158,572378,644,1543168,-970790,2008,3,2008
2008-03-01,충청남도 서천군,428,27549,191,36434,-8885,2008,3,2008
2008-03-01,충청남도 아산시,12339,2344470,2256,136379,2208091,2008,3,2008
2008-03-01,충청남도 예산군,225,19136,294,32372,-13236,2008,3,2008
2008-03-01,충청남도 천안시,7650,577563,5734,268759,308804,2008,3,2008
2008-03-01,충청남도 청양군,158,5941,95,1444,4498,2008,3,2008
2008-03-01,충청남도 태안군,19,1541,57,70223,-68681,2008,3,2008
2008-03-01,충청남도 홍성군,121,2944,123,13583,-10638,2008,3,2008
2008-03-01,충청북도 괴산군,303,9226,306,8962,263,2008,3,2008
2008-03-01,충청북도 단양군,20,560,35,716,-156,2008,3,2008
2008-03-01,충청북도 보은군,79,7123,102,5605,1519,2008,3,2008
2008-03-01,충청북도 영동군,24,750,100,3165,-2415,2008,3,2008
2008-03-01,충청북도 옥천군,205,8906,197,13059,-4154,2008,3,2008
2008-03-01,충청북도 음성군,1558,77988,1506,124549,-46561,2008,3,2008
2008-03-01,충청북도 제천시,78,10576,140,4710,5867,2008,3,2008
2008-03-01,충청북도 증평군,12,241,22,658,-417,2008,3,2008
2008-03-01,충청북도 진천군,2510,101695,2420,94735,6959,2008,3,2008
2008-03-01,충청북도 청주시,7985,495215,6248,505246,-10031,2008,3,2008
2008-03-01,부산광역시 북구,111,2312,282,16427,-14114,2008,3,2008
2008-03-01,충청남도 계룡시,0,0,12,2,-2,2008,3,2008
2008-03-01,전라남도 목포시,73,24867,209,18704,6163,2008,3,2008
2008-03-01,제주특별자치도 제주시,176,5090,552,13419,-8329,2008,3,2008
2008-03-01,전북특별자치도 진안군,36,1271,45,1251,19,2008,3,2008
2008-03-01,전라남도 보성군,10,334,14,2338,-2005,2008,3,2008
2008-03-01,전라남도 순천시,483,54490,731,85037,-30547,2008,3,2008
2008-03-01,전라남도 신안군,0,0,13,2743,-2743,2008,3,2008
2008-03-01,전라남도 여수시,7799,1878791,1191,2871399,-992609,2008,3,2008
2008-03-01,전라남도 영광군,6,98,36,3988,-3890,2008,3,2008
2008-03-01,전라남도 영암군,134,96756,423,71031,25725,2008,3,2008
2008-03-01,전라남도 완도군,94,3613,8,290,3323,2008,3,2008
2008-03-01,전라남도 장성군,58,1208,84,2659,-1451,2008,3,2008
2008-03-01,전라남도 장흥군,7,249,15,2445,-2195,2008,3,2008
2008-03-01,전라남도 진도군,0,0,8,60,-60,2008,3,2008
2008-03-01,전라남도 해남군,4,256,41,10431,-10175,2008,3,2008
2008-03-01,전라남도 화순군,27,542,89,3283,-2741,2008,3,2008
2008-03-01,전북특별자치도 고창군,8,1674,58,4991,-3316,2008,3,2008
2008-03-01,전북특별자치도 군산시,1048,363106,1088,150306,212800,2008,3,2008
2008-03-01,전북특별자치도 김제시,175,12633,272,36025,-23392,2008,3,2008
2008-03-01,전북특별자치도 남원시,76,1322,548,2541,-1219,2008,3,2008
2008-03-01,전북특별자치도 무주군,2,31,7,145,-114,2008,3,2008
2008-03-01,전북특별자치도 부안군,77,1252,27,2380,-1128,2008,3,2008
2008-03-01,전북특별자치도 순창군,4,13,25,1815,-1801,2008,3,2008
2008-03-01,전북특별자치도 완주군,925,108754,474,20251,88503,2008,3,2008
2008-03-01,전북특별자치도 익산시,1697,60200,1390,64519,-4319,2008,3,2008
2008-03-01,전북특별자치도 임실군,46,1294,22,754,540,2008,3,2008
2008-03-01,전북특별자치도 장수군,40,3925,10,1358,2567,2008,3,2008
2008-03-01,전북특별자치도 전주시,870,83839,789,39233,44606,2008,3,2008
2008-03-01,충청북도 충주시,920,42857,867,28696,14161,2008,3,2008
2008-03-01,제주특별자치도 서귀포시,145,2062,83,507,1555,2008,3,2008
2008-03-01,전북특별자치도 정읍시,189,13449,326,19893,-6443,2008,3,2008
2008-03-01,부산광역시 부산진구,424,11322,1740,23833,-12511,2008,3,2008
2008-03-01,부산광역시 동구,2323,18880,823,33730,-14850,2008,3,2008
2008-03-01,경기도 성남시,6119,189537,16072,334550,-145013,2008,3,2008
2008-03-01,경기도 수원시,13899,672013,24153,2441477,-1769465,2008,3,2008
2008-03-01,경기도 시흥시,6066,230465,5781,268033,-37568,2008,3,2008
2008-03-01,경기도 안산시,11673,379187,10398,503921,-124734,2008,3,2008
2008-03-01,경기도 안성시,1812,68626,2202,93227,-24601,2008,3,2008
2008-03-01,경기도 안양시,1425,34634,2238,68077,-33443,2008,3,2008
2008-03-01,경기도 양주시,1560,50595,1226,39376,11219,2008,3,2008
2008-03-01,경기도 양평군,51,807,169,871,-64,2008,3,2008
2008-03-01,경기도 여주군,318,6531,359,9254,-2723,2008,3,2008
2008-03-01,경기도 연천군,37,2144,93,3835,-1691,2008,3,2008
2008-03-01,경기도 오산시,1645,39883,838,27947,11936,2008,3,2008
2008-03-01,경기도 용인시,5560,611794,6972,232290,379503,2008,3,2008
2008-03-01,경기도 의왕시,974,38029,1285,28602,9427,2008,3,2008
2008-03-01,경기도 의정부시,2090,21969,736,6513,15456,2008,3,2008
2008-03-01,경기도 이천시,7508,637194,4629,654908,-17715,2008,3,2008
2008-03-01,경기도 파주시,5084,496258,3682,175133,321125,2008,3,2008
2008-03-01,경기도 평택시,10444,1233265,6433,1352283,-119017,2008,3,2008
2008-03-01,경기도 포천군,1282,28773,1123,20779,7994,2008,3,2008
2008-03-01,경기도 하남시,836,10986,1691,31766,-20780,2008,3,2008
2008-03-01,경기도 화성시,10077,773286,10594,408902,364384,2008,3,2008
2008-03-01,경상남도 거제시,320,1145189,2392,524850,620339,2008,3,2008
2008-03-01,경상남도 거창군,68,1988,39,3398,-1410,2008,3,2008
2008-03-01,경상남도 고성군,47,1377,64,82406,-81029,2008,3,2008
2008-03-01,경상남도 김해시,6037,227147,4514,177500,49647,2008,3,2008
2008-03-01,경상남도 남해군,12,264,5,62,201,2008,3,2008
2008-03-01,경기도 동두천시,265,6633,244,7305,-672,2008,3,2008
2008-03-01,경상남도 밀양시,238,13671,202,10489,3182,2008,3,2008
2008-03-01,경기도 남양주시,656,11811,1889,31618,-19808,2008,3,2008
2008-03-01,경기도 군포시,2705,64546,2953,82215,-17669,2008,3,2008
2008-03-01,부산광역시 동래구,218,6750,658,9539,-2788,2008,3,2008
2008-03-01,강원특별자치도 강릉시,110,8939,142,14992,-6054,2008,3,2008
2008-03-01,강원특별자치도 고성군,13,344,11,65,279,2008,3,2008
2008-03-01,강원특별자치도 동해시,79,33328,118,18674,14654,2008,3,2008
2008-03-01,강원특별자치도 삼척시,14,6490,20,284,6205,2008,3,2008
2008-03-01,강원특별자치도 속초시,315,6602,46,437,6166,2008,3,2008
2008-03-01,강원특별자치도 양구군,0,0,6,20,-20,2008,3,2008
2008-03-01,강원특별자치도 양양군,33,1272,22,176,1097,2008,3,2008
2008-03-01,강원특별자치도 영월군,4,46,28,8687,-8641,2008,3,2008
2008-03-01,강원특별자치도 원주시,976,43328,1068,40504,2824,2008,3,2008
2008-03-01,강원특별자치도 인제군,1,0,4,1,0,2008,3,2008
